ID_CP,COD_POSTAL,CODIGO_INE,RentMedPer_count,RentMedPer_min,RentMedPer_max,RentMedPer_mean,RentMedHog_count,RentMedHog_min,RentMedHog_max,RentMedHog_mean,NPRO,NMUN
320430000004,"32706",32043,3,12273.000000,12893.000000,12564.000000,3,24254.000000,29647.000000,26490.333333,Ourense,Maceda
320080000001,"32890",32008,9,11527.000000,14621.000000,13264.222222,9,29630.000000,35304.000000,32784.444444,Ourense,Barbadás
320170000005,"32334",32017,1,14099.000000,14099.000000,14099.000000,1,32372.000000,32372.000000,32372.000000,Ourense,Carballeda de Valdeorras
320240000002,"32815",32024,6,10813.000000,11720.000000,11405.000000,6,21758.000000,27202.000000,24931.500000,Ourense,Celanova
320240000003,"32828",32024,3,10910.000000,11595.000000,11334.333333,3,23649.000000,25523.000000,24781.333333,Ourense,Celanova
320540000002,"32980",32054,2,12623.000000,13166.000000,12894.500000,2,28436.000000,28945.000000,28690.500000,Ourense,Ourense
320240000005,"32816",32024,7,11448.000000,13495.000000,12120.571429,7,23387.000000,33290.000000,26939.000000,Ourense,Celanova
320250000002,"32459",32025,6,11867.000000,13729.000000,12809.333333,6,25543.000000,29721.000000,27495.166667,Ourense,Cenlle
320250000003,"32450",32025,3,12881.000000,13729.000000,13295.000000,3,26974.000000,29721.000000,28128.333333,Ourense,Cenlle
320260000002,"32100",32026,5,12961.000000,14373.000000,13357.000000,5,28188.000000,31867.000000,29602.000000,Ourense,Coles
320260000003,"32152",32026,2,12624.000000,13216.000000,12920.000000,2,24450.000000,28327.000000,26388.500000,Ourense,Coles
320260000004,"32153",32026,1,13216.000000,13216.000000,13216.000000,1,28327.000000,28327.000000,28327.000000,Ourense,Coles
320100000001,"32431",32010,4,12005.000000,13275.000000,12584.500000,4,24263.000000,28025.000000,26295.500000,Ourense,Beade
320110000001,"32525",32011,7,8138.000000,12410.000000,10398.428571,7,17896.000000,26197.000000,21945.857143,Ourense,Beariz
320870000001,"32101",32087,5,12348.000000,14159.000000,13179.800000,5,24450.000000,33222.000000,28908.400000,Ourense,Vilamarín
320410000003,"32897",32041,4,12431.000000,14152.000000,13343.500000,4,24761.000000,27684.000000,26243.750000,Ourense,Lobeira
320410000004,"32859",32041,2,12686.000000,14152.000000,13419.000000,2,24761.000000,27050.000000,25905.500000,Ourense,Lobeira
320350000003,"32539",32035,3,11125.000000,12681.000000,12072.000000,3,25032.000000,27306.000000,26178.333333,Ourense,"Irixo, O"
320350000002,"32530",32035,5,10032.000000,12681.000000,11342.600000,5,19897.000000,27306.000000,24127.200000,Ourense,"Irixo, O"
320350000004,"32537",32035,3,10465.000000,12681.000000,11852.000000,3,22204.000000,27306.000000,24847.333333,Ourense,"Irixo, O"
320350000005,"32536",32035,2,12410.000000,12681.000000,12545.500000,2,25032.000000,27306.000000,26169.000000,Ourense,"Irixo, O"
320360000001,"32678",32036,3,12383.000000,13669.000000,12964.333333,3,22157.000000,29705.000000,25798.666667,Ourense,Xunqueira de Ambía
320460000002,"32410",32046,4,10355.000000,12367.000000,11661.250000,4,21961.000000,26012.000000,23856.000000,Ourense,Melón
320900000001,"32651",32090,3,13043.000000,13669.000000,13313.000000,3,27295.000000,29705.000000,28655.000000,Ourense,Vilar de Santos
320920000001,"32552",32092,5,11394.000000,12739.000000,12119.600000,5,22968.000000,25979.000000,25083.200000,Ourense,Vilariño de Conso
320010000010,"32664",32001,6,12771.000000,14308.000000,13258.833333,6,27119.000000,35492.000000,29756.500000,Ourense,Allariz
320280000001,"32689",32028,4,10773.000000,12062.000000,11390.000000,4,20787.000000,26077.000000,23352.250000,Ourense,Cualedro
320470000002,"32838",32047,4,12771.000000,14468.000000,13398.750000,4,27119.000000,32585.000000,29393.000000,Ourense,"Merca, A"
320470000003,"32839",32047,3,11775.000000,13313.000000,12710.333333,3,23387.000000,28965.000000,26490.333333,Ourense,"Merca, A"
320480000002,"32549",32048,3,11722.000000,14526.000000,13017.666667,3,21760.000000,28126.000000,24842.000000,Ourense,"Mezquita, A"
320300000001,"32869",32030,2,11946.000000,12431.000000,12188.500000,2,25317.000000,25480.000000,25398.500000,Ourense,Entrimo
320030000001,"32417",32003,7,11372.000000,13308.000000,12236.285714,7,21478.000000,31669.000000,26527.571429,Ourense,"Arnoia, A"
320040000001,"32520",32004,8,8138.000000,12324.000000,10567.500000,8,17896.000000,25992.000000,21735.500000,Ourense,Avión
320260000005,"32152",32026,5,12624.000000,14373.000000,13218.000000,5,24450.000000,31867.000000,27679.200000,Ourense,Coles
320260000006,"32950",32026,1,13216.000000,13216.000000,13216.000000,1,28327.000000,28327.000000,28327.000000,Ourense,Coles
320260000007,"32153",32026,4,12624.000000,14373.000000,13593.000000,4,24450.000000,31867.000000,28826.500000,Ourense,Coles
320280000002,"32680",32028,3,11519.000000,13048.000000,12209.666667,3,22469.000000,26077.000000,24353.666667,Ourense,Cualedro
320280000003,"32688",32028,4,10773.000000,12505.000000,11500.750000,4,20787.000000,26534.000000,23466.500000,Ourense,Cualedro
320290000002,"32787",32029,2,12226.000000,12378.000000,12302.000000,2,24759.000000,25903.000000,25331.000000,Ourense,Chandrexa de Queixa
320290000003,"32767",32029,3,12226.000000,12566.000000,12390.000000,3,23792.000000,25903.000000,24818.000000,Ourense,Chandrexa de Queixa
320290000004,"32786",32029,2,12226.000000,12378.000000,12302.000000,2,24759.000000,25903.000000,25331.000000,Ourense,Chandrexa de Queixa
320290000005,"32768",32029,2,12378.000000,13016.000000,12697.000000,2,25127.000000,25903.000000,25515.000000,Ourense,Chandrexa de Queixa
320300000002,"32860",32030,2,11946.000000,12431.000000,12188.500000,2,25317.000000,25480.000000,25398.500000,Ourense,Entrimo
320020000003,"32172",32002,5,13166.000000,14789.000000,13805.000000,5,28945.000000,31987.000000,30195.400000,Ourense,Amoeiro
320050000003,"32633",32005,3,11519.000000,12505.000000,12064.666667,3,22469.000000,26534.000000,24258.666667,Ourense,Baltar
320360000004,"32679",32036,7,11049.000000,14006.000000,12905.714286,7,22157.000000,29705.000000,25929.428571,Ourense,Xunqueira de Ambía
320380000003,"32358",32038,7,11234.000000,13279.000000,12517.000000,7,19159.000000,28540.000000,25137.428571,Ourense,Larouco
320850000002,"32699",32085,1,11017.000000,11017.000000,11017.000000,1,25213.000000,25213.000000,25213.000000,Ourense,Verín
320390000001,"32622",32039,5,11519.000000,14006.000000,12793.400000,5,22469.000000,26231.000000,24849.000000,Ourense,Laza
320310000001,"32720",32031,7,12526.000000,15121.000000,13516.142857,7,27418.000000,38497.000000,29853.857143,Ourense,Esgos
320400000005,"32429",32040,4,10886.000000,13275.000000,12088.000000,4,24158.000000,27690.000000,25413.500000,Ourense,Leiro
320390000002,"32620",32039,2,11519.000000,13048.000000,12283.500000,2,22469.000000,24515.000000,23492.000000,Ourense,Laza
320390000003,"32621",32039,5,11394.000000,13048.000000,12324.200000,5,24515.000000,26077.000000,25450.400000,Ourense,Laza
320400000001,"32425",32040,3,11675.000000,12324.000000,12001.333333,3,22254.000000,25204.000000,23907.000000,Ourense,Leiro
320400000002,"32420",32040,1,12324.000000,12324.000000,12324.000000,1,24263.000000,24263.000000,24263.000000,Ourense,Leiro
320400000003,"32419",32040,3,12005.000000,13275.000000,12534.666667,3,24263.000000,27690.000000,25719.000000,Ourense,Leiro
320400000004,"32426",32040,2,11675.000000,12324.000000,11999.500000,2,22254.000000,24263.000000,23258.500000,Ourense,Leiro
320330000002,"32212",32033,4,10890.000000,11741.000000,11256.250000,4,20016.000000,24436.000000,21817.250000,Ourense,Gomesende
320350000006,"32530",32035,6,11125.000000,12681.000000,11819.166667,6,25032.000000,32656.000000,27812.500000,Ourense,"Irixo, O"
320370000002,"32730",32037,6,12273.000000,14596.000000,13205.500000,6,24254.000000,29647.000000,26700.333333,Ourense,Xunqueira de Espadanedo
320500000001,"32618",32050,7,10569.000000,13048.000000,11501.285714,7,20787.000000,26495.000000,24342.857143,Ourense,Monterrei
320510000001,"32880",32051,4,12117.000000,14105.000000,12805.250000,4,22634.000000,27684.000000,25321.000000,Ourense,Muíños
320400000006,"32428",32040,6,8138.000000,13275.000000,11291.333333,6,17973.000000,27690.000000,23842.500000,Ourense,Leiro
320410000005,"32850",32041,3,12431.000000,14152.000000,13089.666667,3,24761.000000,27050.000000,25763.666667,Ourense,Lobeira
320510000004,"32898",32051,2,14105.000000,14152.000000,14128.500000,2,27050.000000,27684.000000,27367.000000,Ourense,Muíños
320850000003,"32622",32085,3,9654.000000,11394.000000,10644.666667,3,23177.000000,24778.000000,23968.333333,Ourense,Verín
320510000005,"32896",32051,3,12431.000000,14152.000000,13562.666667,3,25480.000000,27684.000000,26738.000000,Ourense,Muíños
320490000002,"32769",32049,3,12723.000000,13533.000000,13090.666667,3,22888.000000,27337.000000,25117.333333,Ourense,Montederramo
320490000003,"32751",32049,1,13016.000000,13016.000000,13016.000000,1,25127.000000,25127.000000,25127.000000,Ourense,Montederramo
320490000004,"32750",32049,4,12378.000000,14006.000000,13112.000000,4,24515.000000,26231.000000,25444.000000,Ourense,Montederramo
320520000004,"32164",32052,7,12479.000000,14596.000000,13242.000000,7,23456.000000,28710.000000,26564.428571,Ourense,Nogueira de Ramuín
320550000003,"32112",32055,5,11290.000000,16529.000000,13413.600000,5,25534.000000,39551.000000,29540.400000,Ourense,Paderne de Allariz
320590000001,"32150",32059,4,12523.000000,13216.000000,12792.750000,4,24450.000000,28327.000000,25836.000000,Ourense,"Peroxa, A"
320600000001,"32357",32060,6,11234.000000,13187.000000,12441.000000,6,21478.000000,28856.000000,26119.333333,Ourense,Petín
320850000004,"32627",32085,6,9654.000000,12503.000000,11131.000000,6,23177.000000,28857.000000,25462.000000,Ourense,Verín
320850000005,"32612",32085,3,9654.000000,11855.000000,10967.666667,3,23177.000000,24778.000000,24152.333333,Ourense,Verín
320650000001,"32456",32065,7,11590.000000,14789.000000,13060.285714,7,23537.000000,31987.000000,28002.714286,Ourense,Punxín
320300000003,"32868",32030,3,11946.000000,14152.000000,12843.000000,3,25317.000000,27050.000000,25949.000000,Ourense,Entrimo
320850000006,"32615",32085,6,9654.000000,12503.000000,11229.666667,6,23177.000000,28857.000000,25626.500000,Ourense,Verín
320850000007,"32619",32085,3,11521.000000,12496.000000,12026.333333,3,26077.000000,29703.000000,27425.000000,Ourense,Verín
320850000008,"32698",32085,5,10569.000000,12496.000000,11532.800000,5,24844.000000,29703.000000,26934.600000,Ourense,Verín
320320000002,"32637",32032,5,11206.000000,12505.000000,11749.000000,5,22469.000000,26534.000000,24727.600000,Ourense,Xinzo de Limia
320320000003,"32636",32032,5,10996.000000,13499.000000,11829.600000,5,26142.000000,27747.000000,26850.800000,Ourense,Xinzo de Limia
320320000004,"32630",32032,4,10996.000000,12513.000000,11778.250000,4,26907.000000,29588.000000,27883.250000,Ourense,Xinzo de Limia
320320000005,"32635",32032,7,11357.000000,13669.000000,12431.714286,7,23773.000000,29705.000000,26887.285714,Ourense,Xinzo de Limia
320320000006,"32640",32032,2,12158.000000,12313.000000,12235.500000,2,25288.000000,26205.000000,25746.500000,Ourense,Xinzo de Limia
320320000007,"32632",32032,2,11357.000000,12505.000000,11931.000000,2,25271.000000,26534.000000,25902.500000,Ourense,Xinzo de Limia
320330000003,"32815",32033,2,10890.000000,11398.000000,11144.000000,2,21339.000000,21478.000000,21408.500000,Ourense,Gomesende
320850000009,"32600",32085,11,9654.000000,12503.000000,11491.272727,11,23177.000000,29703.000000,26218.363636,Ourense,Verín
320670000001,"32652",32067,5,12158.000000,13227.000000,12715.000000,5,25288.000000,28965.000000,26895.400000,Ourense,Rairiz de Veiga
320100000002,"32432",32010,3,11675.000000,12324.000000,12001.333333,3,22254.000000,25204.000000,23907.000000,Ourense,Beade
320120000002,"32632",32012,3,11357.000000,12505.000000,12010.666667,3,23773.000000,26534.000000,25192.666667,Ourense,"Blancos, Os"
320130000006,"32512",32013,4,10465.000000,12410.000000,11515.500000,4,22204.000000,26717.000000,24838.250000,Ourense,Boborás
320430000007,"32706",32043,3,12273.000000,14006.000000,13098.333333,3,24254.000000,26231.000000,25204.000000,Ourense,Maceda
320850000010,"32697",32085,3,10569.000000,11855.000000,11147.000000,3,24502.000000,25213.000000,24853.000000,Ourense,Verín
320860000003,"32555",32086,4,11472.000000,12615.000000,12024.500000,4,20084.000000,25788.000000,23370.000000,Ourense,Viana do Bolo
320130000007,"32521",32013,2,10465.000000,12410.000000,11437.500000,2,22204.000000,25032.000000,23618.000000,Ourense,Boborás
320840000001,"32813",32084,8,11356.000000,14152.000000,12168.000000,8,23054.000000,27050.000000,25318.875000,Ourense,Verea
320890000001,"32702",32089,4,12273.000000,14006.000000,13085.750000,4,24254.000000,26231.000000,25031.750000,Ourense,Vilar de Barrio
320910000001,"32616",32091,3,10922.000000,11855.000000,11264.666667,3,21212.000000,25213.000000,23642.333333,Ourense,Vilardevós
320570000005,"32748",32057,3,12723.000000,14596.000000,13445.000000,3,22888.000000,26205.000000,24740.000000,Ourense,Parada de Sil
320640000001,"32235",32064,5,10170.000000,13199.000000,11641.200000,5,21478.000000,27428.000000,24095.200000,Ourense,Pontedeva
320070000002,"32704",32007,4,12526.000000,13515.000000,12943.750000,4,25534.000000,29647.000000,27532.750000,Ourense,Baños de Molgas
320070000003,"32702",32007,2,12893.000000,14006.000000,13449.500000,2,25570.000000,26231.000000,25900.500000,Ourense,Baños de Molgas
320080000002,"32002",32008,10,11259.000000,14027.000000,12577.600000,10,24354.000000,34939.000000,29716.800000,Ourense,Barbadás
320080000003,"32930",32008,4,12346.000000,14621.000000,13685.250000,4,30540.000000,35304.000000,33190.000000,Ourense,Barbadás
320680000001,"32810",32068,3,10813.000000,11595.000000,11099.333333,3,21339.000000,25172.000000,22756.333333,Ourense,Ramirás
320690000001,"32415",32069,3,12370.000000,13275.000000,12793.000000,3,27018.000000,28025.000000,27577.666667,Ourense,Ribadavia
320630000002,"32786",32063,3,12226.000000,12523.000000,12375.666667,3,24759.000000,28540.000000,26400.666667,Ourense,"Pobra de Trives, A"
320680000002,"32811",32068,6,10813.000000,13631.000000,11539.500000,6,21339.000000,25947.000000,23223.833333,Ourense,Ramirás
320690000002,"32416",32069,1,12734.000000,12734.000000,12734.000000,1,28025.000000,28025.000000,28025.000000,Ourense,Ribadavia
320690000003,"32416",32069,5,11372.000000,12734.000000,11947.000000,5,22254.000000,29034.000000,26049.600000,Ourense,Ribadavia
320690000004,"32418",32069,4,11372.000000,12734.000000,12037.750000,4,25204.000000,29034.000000,27381.250000,Ourense,Ribadavia
320690000008,"32418",32069,5,11741.000000,13308.000000,12267.800000,5,23673.000000,31669.000000,25913.600000,Ourense,Ribadavia
320700000002,"32770",32070,2,12226.000000,12566.000000,12396.000000,2,23792.000000,24759.000000,24275.500000,Ourense,San Xoán de Río
320700000003,"32778",32070,3,12226.000000,12621.000000,12471.000000,3,23792.000000,25411.000000,24654.000000,Ourense,San Xoán de Río
320700000004,"32794",32070,4,12226.000000,13533.000000,12675.750000,4,23792.000000,27337.000000,25447.750000,Ourense,San Xoán de Río
320730000003,"32312",32073,3,13811.000000,14458.000000,14207.666667,3,24359.000000,30005.000000,27969.000000,Ourense,Rubiá
320710000002,"32610",32071,3,10922.000000,12615.000000,11628.666667,3,21212.000000,25788.000000,23260.000000,Ourense,Riós
320720000002,"32350",32072,7,12164.000000,13279.000000,12714.714286,7,26384.000000,28856.000000,27650.857143,Ourense,"Rúa, A"
320730000002,"32329",32073,3,13368.000000,13811.000000,13526.666667,3,27696.000000,31979.000000,29739.333333,Ourense,Rubiá
320730000004,"32310",32073,3,12565.000000,13811.000000,13322.000000,3,29022.000000,30980.000000,29848.333333,Ourense,Rubiá
320730000005,"32320",32073,3,13401.000000,14099.000000,13770.333333,3,29543.000000,32372.000000,31298.000000,Ourense,Rubiá
320740000002,"32453",32074,4,11684.000000,13275.000000,12426.750000,4,25543.000000,27690.000000,26806.000000,Ourense,San Amaro
320750000002,"32900",32075,5,11290.000000,16529.000000,13643.600000,5,27667.000000,39551.000000,32169.600000,Ourense,San Cibrao das Viñas
320750000003,"32911",32075,5,13232.000000,14468.000000,13857.400000,5,24354.000000,34939.000000,31154.400000,Ourense,San Cibrao das Viñas
320750000004,"32915",32075,3,13591.000000,14035.000000,13884.333333,3,33183.000000,34939.000000,33860.333333,Ourense,San Cibrao das Viñas
320750000005,"32901",32075,5,11290.000000,13616.000000,13061.000000,5,27667.000000,33459.000000,30479.000000,Ourense,San Cibrao das Viñas
320760000002,"32130",32076,4,11590.000000,12976.000000,12348.500000,4,23537.000000,28830.000000,27147.500000,Ourense,San Cristovo de Cea
320760000003,"32136",32076,3,11170.000000,12819.000000,11999.333333,3,27875.000000,32656.000000,29787.000000,Ourense,San Cristovo de Cea
320860000002,"32556",32086,4,11234.000000,13061.000000,12152.250000,4,21478.000000,28349.000000,23912.250000,Ourense,Viana do Bolo
320920000005,"32551",32092,3,11472.000000,12739.000000,12244.666667,3,22968.000000,28540.000000,25829.000000,Ourense,Vilariño de Conso
320060000002,"32848",32006,2,12686.000000,14105.000000,13395.500000,2,24761.000000,27684.000000,26222.500000,Ourense,Bande
